ID_AUFTRAG_ZPM,n0_3,STW_NUM,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,BETA_HT_Q_DEB
17889,5.585,15.55,11967,16.19,2006,160,1.47,1.77
21701,48.404,3.1,684,7.8,1911,140,1.01,1.77
30851,9.783,11.3,20660,32.67,1912,160,1.77,1.77
2228,35.146,2.46,99,5.4,1928,160,0.782,1.768
1463,21.17,4,465,10,1915,120,1.304,1.762
1464,21.17,4,465,10,1915,120,1.304,1.762
705,18.442,5.3,856,7.87,1929,160,0.885,1.76
3583,59.098,2.2,317,9.56,1926,250,1.06,1.76
23201,23.831,2.9,119,7.31,1926,100,1.15,1.76
11023,13.148,6.65,1636,11.94,1985,160,1.078,1.75
11024,13.148,6.65,1636,11.94,1985,160,1.078,1.75
11078,42.168,5,3932,8.73,1967,160,1.58,1.75
11079,42.168,5,3932,8.73,1967,160,1.58,1.75
12128,2.556,22.23,14617.5,22.599,1996,160,1.41,1.75
27454,2.545,22,11422,18.58,1895,80,1.75,1.75
1909,43.611,2,74,6,1896,160,0.844,1.748
2955,12.987,6.5,1541,12.63,1963,160,1.249,1.747
2956,12.46,6.5,1541,13.72,1963,160,1.249,1.747
5790,25.31,4.4,795,8.17,1924,160,1.42,1.74
5791,25.31,4.4,795,8.17,1924,160,1.42,1.74
3399,44.93,2.6,292,7.81,1903,130,1.999,1.737
1907,4.795,12.2,3037,14.71,1975,160,1.73,1.73
13208,4.795,12.2,3037,14.71,1975,160,1.73,1.73
15514,21.185,7.9,10528,14.86,1957,160,0.854,1.728
18169,21.185,7.9,10528,14.86,1957,160,0.854,1.728
2135,14.947,4.5,339,9.13,1935,160,1.017,1.726
2136,14.891,4.5,377,10.23,1935,160,1.017,1.726
16152,21.088,4.7,693,7.88,1925,140,1.166,1.726
18286,21.031,4.7,768,8.78,1925,140,1.166,1.726
26175,86.853,2.43,2100,19.7,1999,160,1.29,1.72
29117,12.397,6,620,7.68,1970,80,1.068,1.72
3403,28.031,3.6,345,6.45,1938,130,1.129,1.719
3404,28.031,3.6,345,6.45,1938,130,1.129,1.719
23791,184.402,2.5,6600,12.26,1935,160,0.895,1.713
24367,184.402,2.5,6600,12.26,1935,160,0.895,1.713
1866,5.103,16.49,19251,24.67,1979,140,1.71,1.71
1868,4.977,16.49,14622,19.7,1979,140,1.71,1.71
3386,14.318,5.36,851,12.41,2009,130,2.8,1.71
3387,14.318,5.36,851,12.41,2009,130,2.8,1.71
20716,15.116,4.5,319,8.4,1971,140,0.86,1.71
22860,22.628,4.5,685,8.05,1971,140,0.86,1.71
30002,6.76,9.15,2229,17.17,2014,200,2.15,1.71
37531,14.249,11.5,19689,13.68,1969,120,1.75,1.71
11336,107.422,2.1,734,8.07,1926,150,3.007,1.707
11337,107.422,2.1,734,8.07,1926,150,3.007,1.707
18727,9.298,6.2,496,9.58,1976,160,1.179,1.705
19259,8.95,6.2,496,10.34,1976,160,1.179,1.705
49995,18.764,5.4,1058,8.72,1947,160,1.13,1.701
55898,18.764,5.4,1058,8.72,1947,160,1.13,1.701
12072,4.738,11.57,2475,15.18,1996,200,1.7,1.7
12073,4.738,11.57,2475,15.18,1996,200,1.7,1.7
19921,5.231,14,7626,17.9,1994,160,1.7,1.7
25119,16.395,5.5,1287,12.91,1993,160,1.7,1.7
26038,16.395,5.5,1287,12.91,1993,160,1.7,1.7
26300,5.231,14,7626,17.9,1994,160,1.7,1.7
33115,24.001,4.9,1004,7.46,1931,130,1.27,1.7
43255,24.001,4.9,1004,7.46,1931,130,1.27,1.7
44826,12.729,6,766,9,1976,130,1.28,1.7
2437,77.186,2.6,651,5.9,1925,110,0.97,1.69
9300,14.409,4.9,552,11.38,1984,160,1.33,1.69
9301,14.409,4.9,552,11.38,1984,160,1.33,1.69
10624,29.182,4.8,1986,10.84,1963,130,1.02,1.69
10625,28.337,4.8,2054,11.89,1963,130,1.02,1.69
16178,2.856,24.5,25091,21.07,1995,140,1.06,1.69
19360,2.856,24.5,25091,21.07,1995,140,1.06,1.69
24642,2.593,22,11095,17.38,2004,80,1.69,1.69
25262,56.33,3.5,1841,9.54,1934,140,1.18,1.69
3440,24.167,4,569,9.39,1932,160,1.223,1.684
3439,24.697,4,636,10.05,1932,160,1.218,1.68
27605,24.167,4,569,9.39,1932,120,1.218,1.68
28904,24.697,4,636,10.05,1932,120,1.218,1.68
44946,18.97,5.1,1012.3,10.26,1934,120,1.04,1.68
48182,18.97,5.1,1012.3,10.26,1934,120,1.04,1.68
17698,28.417,3.4,356,8.14,1916,160,0.786,1.676
1461,17.496,4.4,465,10,1915,120,1.043,1.674
1462,17.496,4.4,465,10,1915,120,1.043,1.674
9513,13.135,5.7,1043.3,14.1358,1968,200,1.219,1.672
9514,13.135,5.7,1043.3,14.1358,1968,200,1.219,1.672
15611,10.442,6,465,8.12,1979,140,1.277,1.672
17188,10.053,6,465,8.76,1979,140,1.277,1.672
3221,7.307,7.3,746,12.14,1972,160,1.086,1.67
3222,7.307,7.3,746,12.14,1972,160,1.086,1.67
3604,20.805,3.76,466.7,13.31,1994,200,1.98,1.67
3605,20.75,3.76,402.5,11.54,1994,200,1.98,1.67
5778,17.014,6.2,1907,11,1934,160,1.11,1.67
5779,17.014,6.2,1907,11,1934,160,1.11,1.67
20525,12.348,6.22,826,8.93,1972,140,0.853,1.67
20602,13.99,6.55,1232.2,8.44,1913,140,0.918,1.67
24753,12.348,6.22,826,8.93,1972,140,0.853,1.67
25625,13.99,6.55,1232.2,8.44,1913,140,0.918,1.67
29786,2.448,22.22,12206,20.62,1895,80,1.67,1.67
9521,14.477,5.7,1185.29,13.22,1970,200,1.207,1.664
9522,14.477,5.7,1185.29,13.22,1993,200,1.207,1.664
21660,22.744,6.7,6676,15.802,1941,120,1.2,1.66
25687,22.744,6.7,6676,15.802,1941,120,1.2,1.66
37767,55.385,2.7,553,8.37,1930,150,1.06,1.66
41864,55.385,2.7,553,8.37,1930,150,1.06,1.66
1997,16.072,4,268,10,1917,160,1.208,1.65
6150,4.052,18.53,14222,18.13,1986,160,1.48,1.65
38917,51.168,2.5,366,8.83,1998,150,1.342,1.644
50184,51.168,2.5,366,8.83,1998,150,1.342,1.644
20470,31.899,3,315,9.43,1926,160,0.731,1.643
21474,31.899,3,315,9.43,1926,160,0.731,1.643
9525,14.659,6.2,1521,11.82,1930,200,0.97,1.64
9526,14.76,6.2,1846,14.15,1930,200,0.97,1.64
18200,8.855,7.6,1232,11.62,1978,140,1.16,1.64
1241,4.227,17.94,14879,19.84,1989,160,1.63,1.63
17748,17.865,6.4,2500,11.52,1928,160,1.05,1.63
19329,17.878,6.4,2873,13.22,1928,160,1.05,1.63
19943,16.26,5.5,1009,10.29,1925,130,1.141,1.626
24314,16.26,5.5,1009,10.29,1925,130,1.141,1.626
11461,6.214,11.1,3787.3,15.94,1992,200,1.89,1.62
11462,6.214,11.1,3787.3,15.94,1992,200,1.89,1.62
12129,3.028,17.84,7345.4,19.511,1996,120,1.46,1.62
28405,20.546,5.8,1696,8.76,1920,130,1.11,1.62
29433,20.546,5.8,1696,8.76,1920,130,1.11,1.62
2144,12.72,5.8,679,9.15,1940,160,1.019,1.619
2145,12.737,5.8,788,10.59,1940,160,1.019,1.619
3401,18.087,4.2,328,7.95,1938,130,0.929,1.617
3402,18.087,4.2,328,7.95,1938,130,0.929,1.617
19931,25.186,5.2,641,3.41,1913,130,1.23,1.61
21271,25.186,5.2,641,3.41,1913,130,1.23,1.61
34422,72.727,3.45,2715,8.94,1964,150,0.891,1.608
49436,72.727,3.45,2715,8.94,1964,150,0.891,1.608
725,12.151,5.8,2037,30.08,1935,190,1.3,1.6
726,12.11,5.8,2235,33.23,1935,190,1.3,1.6
1242,5.14,15.96,13497,19.43,1989,160,1.6,1.6
9611,22.473,5.2,1712,11.44,1931,130,1.25,1.6
9612,22.473,5.2,1712,11.44,1930,130,1.25,1.6
19657,29.304,3.2,308,8.44,1926,100,0.674,1.6
25781,29.304,3.2,308,8.44,1926,100,0.674,1.6
33223,41.213,3.4,379,4.12,2004,140,1.55,1.6
41170,41.213,3.4,379,4.12,2004,140,1.55,1.6
9475,11.914,6.5,1452,14.14,1935,140,0.818,1.599
9476,11.914,6.5,1452,14.14,1935,140,0.818,1.599
15566,24.285,4,298,4.87,1915,120,1.256,1.592
18734,24.285,4,298,4.87,1915,120,1.256,1.592
244,15.364,4.62,520,11.93,1999,200,1.34,1.59
245,15.308,4.62,530,12.25,1999,200,1.34,1.59
10396,10.664,5.6,563,12.42,1982,160,1.25,1.59
10397,10.889,5.6,544,11.51,1982,160,1.25,1.59
11960,3.264,17,6204.8,17.21,1995,200,1.24,1.59
11961,3.264,17,6204.8,17.21,1995,200,1.24,1.59
36583,10.57,7.9,1852,10.5,1936,130,1.37,1.59
16106,48.476,4.25,3129,10.07,1950,140,1.166,1.588
19293,48.476,4.25,3129,10.07,1950,140,1.166,1.588
11345,53.899,4.5,5248,10.87,1931,160,0.956,1.582
11346,53.899,4.5,5248,10.87,1931,160,0.956,1.582
17737,11.702,5.2,323,7.96,1976,130,1.265,1.581
17738,11.702,5.2,323,7.96,1976,130,1.265,1.581
5827,16.362,5.8,981,7.99,1925,150,0.877,1.58
5828,16.362,5.8,981,7.99,1925,150,0.877,1.58
5858,20.357,4.8,666,7.47,1926,160,1.02,1.58
5859,20.357,4.8,666,7.47,1926,160,1.02,1.58
24120,4.895,22.16,10911.87,4.66,1998,120,1.32,1.58
16699,21.731,4.5,620,7.9,1925,130,1.201,1.572
17219,21.731,4.5,620,7.9,1925,130,1.201,1.572
4542,7.98,9.47,3321,16,2012,160,2.46,1.57
4543,7.98,9.47,3321,16,2012,160,2.46,1.57
6151,4.138,18.53,13621,16.65,1986,160,1.6,1.57
30999,14.607,9.4,9047,13.4,1952,130,1.36,1.57
31000,14.607,9.4,9047,13.4,1952,130,1.36,1.57
37471,11.734,5.6,753,13.72,1979,130,1.33,1.57
9477,11.543,5.4,624,13.59,1950,140,0.79,1.563
1084,16.683,4.54,415,8.66,1930,200,1.05,1.56
1085,16.683,4.54,415,8.66,1930,200,1.05,1.56
10672,85.365,2.1,919,16,1916,140,1.02,1.56
10674,85.365,2.1,919,16,1916,140,1.02,1.56
20986,30.236,3,250,8.33,1915,120,1.26,1.56
21177,30.236,3,250,8.33,1915,120,1.26,1.56
25011,111.432,3.58,19211,23.24,2002,140,1.45,1.56
1267,11.89,6.8,1225,10,1913,70,0.9,1.556
1271,11.89,6.8,1225,10,1913,70,0.9,1.556
327,6.862,12.4,10227,22.67,2002,200,1.55,1.55
13987,4.925,15.25,11240,21.14,2002,200,1.55,1.55
16640,26.753,3.8,525,8.68,1938,140,0.843,1.55
22434,5.046,15.25,11240,20.14,2002,120,1.55,1.55
23198,5.511,14.25,8386,16.52,2002,130,1.55,1.55
23504,5.046,15.25,11240,20.14,2002,120,1.55,1.55
18756,38.699,2.8,194,5.2,1936,130,1.095,1.547
17360,86.017,3.05,2604,10.035,1934,160,1.248,1.542
18437,86.017,3.05,2604,10.035,1934,160,1.248,1.542
683,3.848,13.9,5366,23.95,1999,140,1.09,1.54
1617,5.32,13,4980,15.2,1975,160,1.53,1.53
1884,4.401,11.9,2292,14.56,1993,200,1.53,1.53
2436,77.186,2.6,651,5.9,1925,110,0.87,1.53
14261,4.389,11.9,2071,13.23,1993,200,1.53,1.53
14879,5.32,13,4980,15.2,1975,160,1.53,1.53
16524,5.32,13,4980,15.2,1975,160,1.53,1.53
17038,5.32,13,4980,15.2,1975,160,1.53,1.53
28835,18.559,5.6,1241,9.04,1914,90,1,1.53
30769,18.559,5.6,1241,9.04,1914,90,1,1.53
42096,18.267,5,890,10.53,1909,160,0.925,1.53
55791,5.32,13,4980,15.2,1975,130,1.53,1.53
15753,25.729,5.5,1090,4.44,1963,160,0.962,1.529
19423,25.729,5.5,1090,4.44,1963,160,0.962,1.529
17228,26.349,5.1,2545,13.37,1957,110,0.84,1.528
18826,26.349,5.1,2545,13.37,1957,110,0.84,1.528
11089,119.177,2.5,1936,8.61,1908,140,0.91,1.52
11090,119.177,2.5,1936,8.61,1908,140,0.91,1.52
38261,3.926,18.45,10684,14.76,1972,160,1.52,1.52
49702,3.926,18.45,10684,14.76,1972,160,1.52,1.52
12675,6.462,11.5,4176,14.11,1995,200,1.517,1.517
19771,24.343,4.4,595,6.61,1922,130,1.122,1.515
22513,24.343,4.4,595,6.61,1922,130,1.122,1.515
11366,13.891,4.6,298,8.51,1975,160,0.799,1.514
11367,13.891,4.6,298,8.51,1975,160,0.799,1.514
3390,18.933,4.6,508,7.81,1935,130,1.104,1.511
3391,18.933,4.6,508,7.81,1935,130,1.104,1.511
7995,27.161,5.5,1026,3.75,1965,120,0.69,1.51
22415,10.696,10.5,6216,11.03,1921,140,1.3,1.51
24128,10.696,10.5,6216,11.03,1918,140,1.3,1.51
26114,9.736,8.32,2197,11.935,2011,160,2.55,1.51
3405,39.859,3.6,1035,9.57,1938,130,0.99,1.507
3406,39.859,3.6,1035,9.57,1938,130,0.99,1.507
9519,9.797,5.7,478.57,11.6538,1970,200,0.893,1.505
9520,9.797,5.7,478.57,11.6538,1970,200,0.893,1.505
8600,4.066,21,29966.4,23,1935,110,1.3,1.5
9247,19.687,5,859,8.75,1969,160,0.88,1.5
10308,52.51,2.7,620,10.44,1963,110,1.25,1.5
10309,52.51,2.7,620,10.44,1963,110,1.25,1.5
10392,11.096,5.6,557,11.35,1982,160,1.25,1.5
10393,11.096,5.6,557,11.35,1982,160,1.25,1.5
10522,18.352,5,854,10.01,1953,130,1,1.5
10523,18.03,5,984,11.95,1953,130,1,1.5
11539,6.657,8.06,924,12.19,1992,160,0.85,1.5
11540,6.657,8.06,924,12.19,1992,160,0.85,1.5
11548,13.957,6.1,1561,14.28,1994,140,1.46,1.5
22556,22.373,3.8,445,10.52,2012,140,1.52,1.5
25628,22.373,3.8,445,10.52,2012,140,1.52,1.5
27393,6.699,8.4,1247,13.77,1993,120,1.17,1.5
27422,4.606,12.35,3046,15.23,1992,130,1.1,1.5
29310,4.641,12.35,3006,14.8,1992,130,1.1,1.5
29375,11.353,6.85,1379,11.99,1992,120,1.1,1.5
29443,6.699,8.4,1247,13.77,1993,120,1.17,1.5
31081,4.841,17.73,19428.5,20.7,1971,160,1.216,1.5
31082,4.841,17.73,19428.5,20.7,1971,160,1.216,1.5
57110,21.599,4.6,1076,12.71,1919,140,1.04,1.5
49712,125.074,2.7,2618,7.77,1965,150,0.736,1.493
10365,9.606,6.7,884,11.73,1972,160,1.21,1.49
10366,9.606,6.7,884,11.73,1972,160,1.21,1.49
27445,48.543,2.35,533,18.3,2014,200,1.56,1.49
3371,13.505,4.6,323,9.76,1908,140,0.985,1.484
9748,12.869,5,443,10.56,1976,110,1.2,1.48
9749,12.869,5,443,10.56,1976,110,1.2,1.48
16287,9.451,11.85,15061,21.1,2006,160,2.53,1.48
22193,25.535,3.2,210.6,7.6,1975,120,0.94,1.48
16259,32.422,2.8,171,6.53,1925,100,0.64,1.47
18392,32.422,2.8,171,6.53,1925,100,0.64,1.47
14088,17.104,3.85,335,12.86,1916,90,1.307,1.469
6687,3.215,21.1,20573,24.77,1931,80,1.393,1.463
6690,3.357,21.1,18066,19.96,1931,80,1.393,1.463
9729,10.169,6.2,623,10.06,1973,130,1.11,1.46
9730,10.169,6.2,623,10.06,1973,130,1.11,1.46
25087,5.644,8.8,1189,15.36,1993,120,1.455,1.455
31316,4.33,13.6,3991,15.35,2000,160,1.45,1.45
31351,4.146,13.6,3487,14.63,2000,160,1.45,1.45
3412,22.789,4.6,868,9.21,1938,130,1.043,1.447
1959,18.748,4.5,701,12,1967,200,0.881,1.442
13143,18.748,4.5,701,12,1967,200,0.881,1.442
23547,10.616,7.95,2182,11.96,1914,180,1.442,1.442
25826,10.616,7.95,2182,11.96,1914,180,1.442,1.442
7968,44.451,2.5,381,12.18,1921,120,1.21,1.44
28664,10.908,12.6,23457,19.3,1934,120,1.004,1.439
9478,12.43,5.4,690,12.96,1950,140,0.946,1.438
11338,96.054,2,700,11.7,1910,150,0.741,1.438
25889,12.464,5.55,592,9.91,1936,140,0.886,1.434
1479,21.204,3.95,397,8.95,1915,100,1.211,1.433
15586,32.564,3.8,509,5.68,1938,140,0.843,1.431
5115,10.019,8.5,1856,8.74,1938,160,1.58,1.43
5116,10.019,8.5,1856,8.74,1938,160,1.58,1.43
12021,6.076,11.54,3845,14.49,1994,200,1.43,1.43
13032,6.076,11.54,3845,14.49,1994,200,1.43,1.43
16260,46.858,2.4,217,7.35,1927,100,0.79,1.43
19448,46.858,2.4,217,7.35,1927,100,0.79,1.43
22224,2.56,22,12441,19.99,1896,80,1.43,1.43
35175,32.368,3.3,494.5,9.82,1934,120,1.17,1.42
45583,32.368,3.3,494.5,9.82,1934,120,1.17,1.42
1815,30.222,3.8,812,10.52,1946,100,0.802,1.419
19533,2.64,22.53,15942.9,21.91,2006,120,1.099,1.419
3410,19.658,4.2,404,8.29,1909,130,1.103,1.411
5820,18.037,5.4,796,7.1,1936,130,0.95,1.41
5821,18.037,5.4,796,7.1,1938,130,0.95,1.41
9862,10.447,6.4,823,11.09,1974,150,1.12,1.41
9863,10.471,6.4,905,12.14,1974,150,1.12,1.41
11982,6.633,9,1581.8,13.52,1996,200,1.25,1.41
11983,6.633,9,1581.8,13.52,1996,200,1.25,1.41
8661,12.118,10.34,8776,12.9,1939,100,1.02,1.404
8662,12.14,10.34,11450,16.77,1939,100,1.02,1.404
17750,34.634,3.6,672,8.23,1912,160,1.211,1.402
18803,34.634,3.6,672,8.23,1912,160,1.211,1.402
5736,29.337,3.6,406,6.93,1925,160,1.25,1.4
5737,29.337,3.6,406,6.93,1925,160,1.25,1.4
6639,26.526,4.1,772,9.58,1932,200,1.4,1.4
9427,12.458,5,401,10.2,2014,160,1,1.4
15460,29.831,4.1,906,8.89,1932,160,1.4,1.4
17542,27.813,4.1,924,10.43,1932,160,1.4,1.4
21330,6.017,10.4,2697,15.71,2000,160,2.29,1.4
24586,17.728,5.4,1629,15.04,2014,130,1.4,1.4
24907,6.017,10.4,2697,15.71,2001,160,2.29,1.4
25469,22.779,5.4,1629,9.11,2014,130,1.4,1.4
34742,21.374,6.5,3814,11.54,1951,160,1.4,1.4
36097,14.301,8.1,4321,12.11,1963,130,1.17,1.4
39838,11.461,5,357,10.73,1971,140,1,1.4
40623,21.374,6.5,3814,11.54,1951,160,1.4,1.4
42211,11.291,5.5,426,9.01,1972,140,0.99,1.4
44999,11.291,5.5,426,9.01,1972,140,0.99,1.4
45090,21.374,6.5,3814,11.54,1951,160,1.4,1.4
47263,21.374,6.5,3814,11.54,1951,160,1.4,1.4
51204,27.752,3.8,635.9,9.77,1934,120,1.1,1.4
53833,11.461,5,357,10.73,1971,140,1,1.4
55574,21.859,5.3,1340,8.77,1914,140,0.92,1.4
55718,14.301,8.1,4321,12.11,1963,130,1.17,1.4
18635,47.275,3.5,1120,8.24,1930,160,0.887,1.391
28551,39.435,3.5,925,9.78,1930,160,0.887,1.391
22164,7.1,8.2,1333,14.43,1998,130,1.39,1.39
26107,7.068,8.2,1354,14.79,1998,130,1.39,1.39
45068,12.752,7.2,2136,12.06,1923,140,1.28,1.39
46001,12.752,7.2,2136,12.06,1914,140,1.28,1.39
23345,25.788,7,8076,12.48,1965,160,0.995,1.381
3269,3.305,23.2,31536,24.59,1992,160,1.38,1.38
5568,7.095,12.6,16309,31.72,1916,150,1.38,1.38
5569,7.346,12.6,11135,20.2,1916,150,1.38,1.38
5570,7.363,12.6,18238,32.93,1916,150,1.38,1.38
5571,7.345,12.6,18441,33.46,1916,150,1.38,1.38
7694,20.826,7.3,1042.29,2.088,1932,160,1.38,1.38
7695,20.826,7.3,1042.29,2.088,1932,160,1.38,1.38
8533,87.798,2.65,966,6.27,1959,140,1.34,1.38
12788,3.438,21,19741,21.19,2000,160,1.38,1.38
12789,3.438,21,19741,21.19,2000,160,1.38,1.38
17264,46.616,2.5,259.4,7.54,1973,160,1.44,1.38
17606,4.185,15.7,8058,18.68,2001,160,1.38,1.38
18674,4.185,15.7,8058,18.68,2001,160,1.38,1.38
11324,107.679,3.4,7297,11.62,1932,150,0.931,1.375
11325,80.076,3.4,5869,16.9,1932,150,0.931,1.375
2084,4.39,16.88,9511,15,1976,200,1.37,1.37
2203,6.699,9.6,2317,15,1980,200,1.37,1.37
2204,6.699,9.6,2317,15,1980,200,1.37,1.37
3244,6.229,12,5267,16.15,1986,160,2.6,1.37
3245,6.229,12,5267,16.15,1986,160,2.6,1.37
5756,26.062,3.8,450,7.84,1926,160,0.94,1.37
5757,26.062,3.8,450,7.84,1926,160,0.94,1.37
13893,4.109,16.88,10556,19,1976,200,1.37,1.37
17959,4.179,16.88,10055,17.5,1976,140,1.37,1.37
19019,4.317,16.88,8665,14.13,1976,140,1.37,1.37
24431,57.668,3,1083,9.92,1963,160,0.9,1.37
15437,17.744,5.3,1026,10.19,1930,150,1.36,1.36
21228,24.609,7,7991,13.56,1963,160,0.92,1.36
24550,24.609,7,7991,13.56,1963,160,0.92,1.36
24686,24.609,7,7991,13.56,1963,160,0.92,1.36
25252,2.569,22,12494,19.94,1895,80,1.36,1.36
25887,24.609,7,7991,13.56,1963,160,0.92,1.36
1419,30.76,4.2,2285,19.15,1905,200,1.282,1.359
3411,16.708,4.6,423,8.35,1909,130,0.906,1.359
3400,42.996,2.6,265,7.74,1938,130,1.316,1.354
21154,23.195,3.88,296,5.99,1921,140,1.058,1.353
23016,23.195,3.88,296,5.99,1921,140,1.058,1.353
3268,3.335,23.2,31665,24.25,1992,160,1.43,1.35
4495,3.344,18,8532,17.93,1993,110,1.18,1.35
4497,3.517,18,9480,18.01,1993,110,1.18,1.35
5654,20.262,5,1041,10.01,1941,200,0.95,1.35
5655,19.956,5,1041,10.32,1941,200,0.95,1.35
16454,11.574,7.78,2343,11.78,1912,120,1.49,1.35
16979,11.752,7.78,2717,13.25,1912,120,1.53,1.35
24242,3.93,21.85,35094,24.6,2001,250,1.35,1.35
27160,5.872,9,915,9.98,1986,100,1.35,1.35
30863,9.487,8.13,2387,14.98,2014,110,1.238,1.35
30890,9.487,8.13,2387,14.98,2014,110,1.238,1.35
6673,6.759,13.1,8681,15.92,1932,160,1.338,1.347
16531,8.303,13.1,13568,16.49,1932,140,1.338,1.347
16532,8.285,13.1,13568,16.56,1932,140,1.338,1.347
16075,4.672,14.35,6072,16.19,1980,160,1.475,1.346
19265,4.728,14.35,6108,15.9,1980,160,1.714,1.346
32163,16.904,3.8,248,10.27,1992,160,1.37,1.34
32218,16.904,3.8,248,10.27,1992,160,1.37,1.34
41957,31.638,3.4,386,7.12,1927,160,0.817,1.339
52104,31.638,3.4,386,7.12,1927,160,0.817,1.339
7067,30.438,3.6,502,7.96,1934,160,1.335,1.335
7068,27.516,3.6,502,9.74,1934,160,1.335,1.335
12674,5.831,11.5,4061,16.85,1995,200,1.332,1.332
5834,65.861,2.1,213,6.23,1940,150,1.01,1.33
43465,11.264,5.5,519,11.03,1976,140,1.05,1.33
47756,11.264,5.5,519,11.03,1976,140,1.05,1.33
20267,15.106,4.58,398,9.78,1978,130,1.056,1.328
20782,15.106,4.58,398,9.78,1978,130,1.056,1.328
16026,23.77,7.3,9715,14.94,1950,160,0.943,1.327
19220,23.506,7.3,10207,16.05,1950,160,0.943,1.327
23570,7.456,13,7380,11.47,1914,120,1.328,1.323
21887,8.041,12.5,9668,15.11,1945,120,1.323,1.322
23508,8.041,12.5,9668,15.11,1945,120,1.323,1.322
2241,22.033,6.4,4925,14.92,1929,140,1.28,1.32
2242,19.682,6.4,3843,14.59,1929,140,1.28,1.32
16212,29.524,6.2,8503.4,16.29,1963,150,1.316,1.32
18351,29.524,6.2,8503.4,16.29,1963,150,1.316,1.32
32636,8.067,9.35,3056,15.16,1979,160,1.32,1.32
48245,13.119,5.5,868,13.6,1972,130,1.04,1.32
52440,13.119,5.5,868,13.6,1972,130,1.04,1.32
21655,61.978,3.1,1432,9.96,1956,110,1.243,1.316
23264,61.315,3.1,1379,9.8,1956,110,1.243,1.316
2198,5.551,11,2743,15,1980,200,1.31,1.31
2199,5.551,11,2743,15,1980,200,1.31,1.31
1883,3.9,12.6,2077,13.37,1993,200,1.3,1.3
6851,5.886,12.28,5850,18.32,1985,140,1.3,1.3
11005,8.883,9.64,4123,14.93,1979,140,1.17,1.3
11006,8.883,9.64,4123,14.93,1979,140,1.17,1.3
11356,9.05,12.55,22497,27.32,1988,160,1.38,1.3
13226,3.914,12.6,2290,14.63,1993,200,1.3,1.3
21480,6.162,12.07,5023,15.38,1985,120,1.3,1.3
23704,14.199,7.85,4074,13.13,1931,140,1.22,1.3
23724,6.065,12.21,5779,17.44,1985,120,1.3,1.3
25445,14.278,7.85,4427,14.11,1931,140,1.22,1.3
16492,7.965,12.8,11175,16.19,1935,160,0.997,1.298
17012,8.311,12.8,11175,14.87,1935,160,0.997,1.297
8096,28.474,5.5,5304,17.64,1930,140,1.12,1.29
11518,4.957,15.3,10261,18.8,1993,200,1.56,1.29
11519,4.957,15.3,10261,18.8,1993,200,1.56,1.29
12070,3.921,19,17025,20.97,1995,200,1.29,1.29
14411,3.921,19,17025,20.97,1995,200,1.29,1.29
37665,44.774,2.65,355,8.86,1936,130,1.38,1.29
47138,44.965,2.65,295,7.3,1936,130,1.38,1.29
2139,19.435,4,357,9.11,1934,160,0.901,1.283
2140,19.435,4,357,9.11,1934,160,0.901,1.283
5754,13.208,11.4,17710,14.83,1950,160,1.19,1.28
5755,13.208,11.4,17710,14.83,1950,160,1.19,1.28
11522,5.037,14,6728,17.03,1994,160,1.28,1.28
13313,5.285,14,6110,14.05,1994,160,1.28,1.28
25446,19.047,4.6,596,9.053,1914,140,0.861,1.28
53503,4.08,24.2,35450,15.32,1987,150,1.28,1.28
55408,4.08,24.2,35450,15.32,1987,150,1.28,1.28
10845,9.147,11.24,6657,12.3,1975,120,1.28,1.279
10846,9.147,11.24,6657,12.3,1975,120,1.28,1.279
19630,37.588,3,846,18.24,1915,120,1.277,1.277
23224,37.521,3,580,12.55,1915,120,1.277,1.277
21266,19.132,4,289,7.61,1934,140,0.884,1.271
24005,19.132,4,289,7.61,1934,140,0.884,1.271
3380,27.864,3.95,609,7.95,1933,140,0.941,1.27
3381,27.864,3.95,609,7.95,1933,140,0.941,1.27
5740,43.575,2.7,292,7.14,1935,160,1.13,1.27
5741,43.254,2.7,299,7.42,1935,160,1.13,1.27
16579,8.855,7.6,1232,11.62,1978,140,1.79,1.27
16733,24.595,5.7,2003,7.74,1930,130,1.27,1.27
18853,24.595,5.7,2003,7.74,1930,130,1.27,1.27
21725,7.532,8.2,1319,12.69,1980,110,1.27,1.27
25546,7.532,8.2,1319,12.69,1980,110,1.27,1.27
38426,3.291,23,26261,21.38,1988,140,1.27,1.27
54413,3.291,23,26261,21.38,1988,140,1.27,1.27
23817,2.75,22.5,13719,17.46,1976,120,1.17,1.268
24092,2.7,22.5,13719,18.12,1976,120,1.17,1.268
39486,23.455,3.5,177,5.29,1912,150,1.91,1.266
3886,5.327,12.5,4871,17.35,1986,160,1.264,1.264
3887,5.053,12.9,5212,18.19,1986,160,1.264,1.264
3382,27.535,3.95,576,7.7,1932,140,0.933,1.262
3383,27.535,3.95,576,7.7,1932,140,0.933,1.262
7532,22.174,3.57,268,8.28,1978,160,1.261,1.261
7533,22.587,3.57,268,7.98,1978,160,1.261,1.261
8618,8.147,12.7,12800,18.29,1935,80,1.26,1.26
8619,8.147,12.7,12800,18.29,1935,80,1.26,1.26
11510,5.275,14.6,8983,17.53,1992,160,1.385,1.26
17888,4.967,16.4,15747,21.77,2006,160,1.33,1.26
